index,quality,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,density,pH,sulphates,alcohol,type,free et sulfur dioxid
1169,5,0.5702479338842974,0.23333333333333328,0.2349397590361446,0.024539877300613498,0.16139767054908488,0.024305555555555552,0.22151532677848706,0.11811023622047223,0.15730337078651685,0.2318840579710144,1,0.06402439024390244
1170,5,0.2727272727272727,0.4,0.0,0.024539877300613498,0.1064891846921797,0.03819444444444444,0.1887410834779253,0.5826771653543306,0.15730337078651685,0.18840579710144945,1,0.021341463414634144
1171,6,0.2727272727272727,0.12000000000000001,0.1927710843373494,0.21242331288343558,0.10815307820299501,0.09722222222222221,0.20994794679005224,0.1732283464566926,0.11235955056179776,0.17391304347826075,0,0.22865853658536586
1172,5,0.4545454545454546,0.4233333333333333,0.14457831325301204,0.023006134969325156,0.1014975041597338,0.01388888888888889,0.18295739348371143,0.29921259842519676,0.20786516853932585,0.2753623188405798,1,0.036585365853658534
1173,5,0.3223140495867768,0.36,0.024096385542168676,0.04907975460122699,0.1247920133111481,0.08333333333333333,0.20609215346057397,0.47244094488188937,0.17415730337078655,0.21739130434782616,1,0.051829268292682924
1174,6,0.23966942148760328,0.04666666666666666,0.1927710843373494,0.11196319018404909,0.0415973377703827,0.05555555555555555,0.15442452284557717,0.43307086614173196,0.05056179775280899,0.28985507246376807,0,0.18597560975609756
1175,8,0.2479338842975206,0.3,0.21084337349397592,0.04907975460122699,0.0415973377703827,0.08680555555555555,0.06728359359938452,0.4094488188976375,0.19662921348314605,0.681159420289855,0,0.24390243902439024
1176,5,0.11570247933884298,0.15999999999999998,0.15060240963855423,0.018404907975460124,0.15640599001663893,0.041666666666666664,0.16560632350106275,0.5039370078740153,0.1853932584269663,0.17391304347826075,1,0.10365853658536586
1177,6,0.28925619834710736,0.08333333333333333,0.18674698795180725,0.01687116564417178,0.08485856905158069,0.11458333333333333,0.17717370348949402,0.7716535433070866,0.2640449438202247,0.3623188405797102,0,0.2225609756097561
1178,6,0.1735537190082645,0.13333333333333336,0.08433734939759038,0.12269938650306747,0.03826955074875208,0.10069444444444443,0.16020821283979103,0.4251968503937005,0.12359550561797754,0.21739130434782616,0,0.3323170731707317
1179,5,0.371900826446281,0.16666666666666669,0.25903614457831325,0.13190184049079753,0.06156405990016639,0.07291666666666666,0.21380374011953052,0.5039370078740153,0.14044943820224715,0.18840579710144945,0,0.3079268292682927
1180,6,0.14876033057851235,0.11333333333333333,0.15662650602409642,0.046012269938650305,0.04658901830282862,0.059027777777777776,0.06342780026990624,0.5354330708661417,0.15730337078651685,0.6666666666666667,0,0.2865853658536585
1181,6,0.3471074380165289,0.12666666666666665,0.15060240963855423,0.2837423312883436,0.059900166389351084,0.1701388888888889,0.25833815307499464,0.24409448818897594,0.15730337078651685,0.17391304347826075,0,0.47256097560975613
1182,6,0.2727272727272727,0.3466666666666666,0.0,0.018404907975460124,0.10815307820299501,0.05208333333333333,0.1945247734721427,0.5748031496062991,0.2696629213483146,0.2753623188405798,1,0.04573170731707317
1183,5,0.2727272727272727,0.4,0.0,0.02607361963190184,0.12978369384359403,0.05555555555555555,0.20667052245999784,0.5590551181102361,0.17415730337078655,0.21739130434782616,1,0.018292682926829267
1184,6,0.16528925619834706,0.08,0.0963855421686747,0.012269938650306747,0.054908485856905165,0.14930555555555555,0.03875072296125026,0.38582677165354307,0.08426966292134831,0.6086956521739129,0,0.15853658536585366
1185,7,0.20661157024793386,0.21999999999999997,0.18072289156626506,0.03987730061349694,0.03494176372712146,0.16666666666666666,0.10776942355889929,0.622047244094488,0.3202247191011236,0.536231884057971,0,0.34146341463414637
1186,7,0.36363636363636354,0.13333333333333336,0.24096385542168677,0.02760736196319018,0.07154742096505824,0.010416666666666666,0.12434933487564948,0.46456692913385833,0.2696629213483146,0.6956521739130437,1,0.009146341463414635
1187,6,0.23966942148760328,0.10666666666666665,0.21686746987951808,0.1196319018404908,0.054908485856905165,0.1423611111111111,0.14690572585309525,0.47244094488188937,0.16853932584269665,0.42028985507246386,0,0.23780487804878048
1188,7,0.18181818181818177,0.15333333333333332,0.16265060240963858,0.02607361963190184,0.054908485856905165,0.0625,0.04646230962020326,0.4566929133858264,0.10674157303370786,0.681159420289855,0,0.29878048780487804
1189,6,0.28925619834710736,0.06666666666666667,0.1746987951807229,0.006134969325153375,0.044925124792013306,0.08680555555555555,0.055716213610949694,0.2755905511811019,0.08426966292134831,0.536231884057971,0,0.21951219512195122
1190,6,0.25619834710743805,0.10666666666666665,0.1987951807228916,0.06441717791411042,0.05158069883527455,0.05208333333333333,0.12512049354154797,0.4094488188976375,0.2359550561797753,0.3913043478260869,0,0.34146341463414637
1191,6,0.19834710743801653,0.09999999999999999,0.21686746987951808,0.254601226993865,0.04991680532445923,0.12499999999999999,0.23809523809523725,0.38582677165354307,0.11797752808988764,0.11594202898550732,0,0.27439024390243905
1192,6,0.20661157024793386,0.12000000000000001,0.12650602409638556,0.052147239263803685,0.03494176372712146,0.0798611111111111,0.0846346635820332,0.25196850393700787,0.06741573033707866,0.3913043478260869,0,0.29878048780487804
1193,6,0.2727272727272727,0.13333333333333336,0.15662650602409642,0.03374233128834356,0.04991680532445923,0.1701388888888889,0.07113938692886279,0.25196850393700787,0.20786516853932585,0.4637681159420288,0,0.19817073170731708
1194,5,0.28099173553719003,0.2533333333333333,0.391566265060241,0.15030674846625766,0.06821963394342763,0.2604166666666667,0.20223636013109925,0.3307086614173227,0.11235955056179776,0.10144927536231885,0,0.34451219512195125
1195,5,0.09090909090909094,0.17666666666666664,0.20481927710843376,0.006134969325153375,0.09816971713810317,0.10763888888888888,0.08232118758434481,0.393700787401575,0.10112359550561799,0.30434782608695654,0,0.32926829268292684
1196,6,0.30578512396694213,0.3,0.03614457831325301,0.03067484662576687,0.1281198003327787,0.06597222222222222,0.1810294968189723,0.5039370078740153,0.20786516853932585,0.3913043478260869,1,0.06402439024390244
1197,4,0.3471074380165289,0.05333333333333333,0.21686746987951808,0.013803680981595092,0.039933444259567394,0.04513888888888888,0.1347599768652401,0.3622047244094486,0.09550561797752811,0.3333333333333335,0,0.3201219512195122
1198,6,0.16528925619834706,0.12666666666666665,0.24096385542168677,0.00920245398773006,0.11148086522462562,0.15972222222222224,0.09138230190861663,0.30708661417322825,0.1292134831460674,0.3333333333333335,0,0.24390243902439024
1199,5,0.20661157024793386,0.09999999999999999,0.29518072289156627,0.09969325153374232,0.06821963394342763,0.22916666666666666,0.15403894351262792,0.38582677165354307,0.06741573033707866,0.21739130434782616,0,0.4268292682926829
1200,6,0.2479338842975206,0.11333333333333333,0.20481927710843376,0.06288343558282208,0.036605657237936774,0.11458333333333333,0.10776942355889929,0.3700787401574801,0.08988764044943821,0.37681159420289845,0,0.29573170731707316
1201,6,0.2644628099173554,0.24666666666666665,0.20481927710843376,0.294478527607362,0.05158069883527455,0.03819444444444444,0.20223636013109925,0.2598425196850389,0.08988764044943821,0.4347826086956521,0,0.15853658536585366
1202,8,0.3471074380165289,0.24666666666666665,0.21686746987951808,0.12576687116564417,0.028286189683860236,0.1701388888888889,0.10776942355889929,0.2598425196850389,0.016853932584269662,0.681159420289855,0,0.29878048780487804
1203,6,0.2644628099173554,0.04000000000000001,0.1927710843373494,0.12883435582822086,0.04991680532445923,0.1840277777777778,0.1636784268363236,0.3779527559055116,0.11797752808988764,0.2028985507246377,0,0.25609756097560976
1204,6,0.2727272727272727,0.06666666666666667,0.2349397590361446,0.22469325153374234,0.0632279534109817,0.1527777777777778,0.23809523809523725,0.47244094488188937,0.30898876404494385,0.1594202898550725,0,0.3353658536585366
1205,6,0.16528925619834706,0.14666666666666667,0.07228915662650602,0.015337423312883437,0.044925124792013306,0.19444444444444445,0.10179294389820726,0.5039370078740153,0.20786516853932585,0.3623188405797102,0,0.31402439024390244
1206,5,0.25619834710743805,0.16666666666666669,0.18674698795180725,0.10889570552147239,0.05158069883527455,0.09722222222222221,0.0992866782340478,0.29133858267716484,0.19662921348314605,0.6231884057971016,0,0.31402439024390244
1207,4,0.44628099173553704,0.09333333333333334,0.24096385542168677,0.02760736196319018,0.07487520798668885,0.059027777777777776,0.15596684017736706,0.23622047244094446,0.1348314606741573,0.18840579710144945,0,0.39634146341463417
1208,6,0.28099173553719003,0.06000000000000001,0.20481927710843376,0.08895705521472393,0.054908485856905165,0.05208333333333333,0.10931174089068918,0.1968503937007875,0.10112359550561799,0.4057971014492754,0,0.2804878048780488
1209,5,0.1735537190082645,0.1933333333333333,0.06024096385542169,0.015337423312883437,0.07986688851913479,0.13194444444444445,0.10198573356468188,0.393700787401575,0.14606741573033705,0.30434782608695654,0,0.2621951219512195
1210,6,0.28925619834710736,0.3933333333333333,0.012048192771084338,0.024539877300613498,0.10482529118136438,0.10416666666666666,0.16483516483516425,0.4566929133858264,0.25842696629213485,0.4492753623188406,1,0.17682926829268292
1211,6,0.33884297520661155,0.13333333333333336,0.29518072289156627,0.10889570552147239,0.059900166389351084,0.16319444444444445,0.15982263350684178,0.23622047244094446,0.1853932584269663,0.4347826086956521,0,0.43902439024390244
1212,7,0.28925619834710736,0.06666666666666667,0.1746987951807229,0.00920245398773006,0.05823627287853578,0.03819444444444444,0.09041835357625061,0.3622047244094486,0.14606741573033705,0.4782608695652175,0,0.3902439024390244
1213,5,0.23140495867768585,0.10666666666666665,0.21084337349397592,0.10889570552147239,0.036605657237936774,0.12152777777777778,0.1289762868710227,0.35433070866141714,0.08426966292134831,0.3623188405797102,0,0.2926829268292683
1214,6,0.28099173553719003,0.08,0.21686746987951808,0.02914110429447853,0.03161397670549068,0.07291666666666666,0.1289762868710227,0.5826771653543306,0.15168539325842695,0.37681159420289845,0,0.4024390243902439
1215,6,0.33884297520661155,0.09333333333333334,0.27108433734939763,0.2085889570552147,0.048252911813643926,0.18055555555555555,0.23308270676691834,0.22834645669291298,0.1348314606741573,0.17391304347826075,0,0.25914634146341464
1216,5,0.3305785123966941,0.13333333333333336,0.18674698795180725,0.023006134969325156,0.06156405990016639,0.09374999999999999,0.13938692886061332,0.38582677165354307,0.2359550561797753,0.26086956521739135,0,0.5396341463414634
1217,6,0.38842975206611563,0.1933333333333333,0.1927710843373494,0.018404907975460124,0.09484193011647256,0.08680555555555555,0.1436283015230373,0.5039370078740153,0.28089887640449435,0.5507246376811596,1,0.06707317073170732
1218,5,0.39669421487603296,0.25999999999999995,0.16265060240963858,0.02607361963190184,0.07653910149750416,0.04513888888888888,0.15519568151147212,0.34645669291338566,0.3258426966292135,0.4637681159420288,1,0.03353658536585366
1219,5,0.25619834710743805,0.1933333333333333,0.1385542168674699,0.13650306748466257,0.07986688851913479,0.1840277777777778,0.1652207441681135,0.38582677165354307,0.11235955056179776,0.28985507246376807,0,0.3323170731707317
1220,6,0.3305785123966941,0.59,0.3614457831325301,1.0,0.10815307820299501,0.024305555555555552,1.0,0.5118110236220472,0.2640449438202247,0.536231884057971,0,0.45426829268292684
1221,7,0.42148760330578505,0.13333333333333336,0.27108433734939763,0.01687116564417178,0.09650582362728787,0.02083333333333333,0.12396375554270378,0.40157480314960603,0.1853932584269663,0.6231884057971016,1,0.006097560975609755
1222,6,0.15702479338842973,0.21333333333333332,0.21084337349397592,0.06901840490797545,0.028286189683860236,0.05555555555555555,0.06574127626759108,0.34645669291338566,0.25280898876404495,0.63768115942029,0,0.2835365853658537
1223,6,0.2644628099173554,0.04000000000000001,0.29518072289156627,0.08128834355828221,0.07321131447587355,0.07291666666666666,0.15982263350684178,0.48818897637795233,0.07865168539325841,0.2028985507246377,0,0.2835365853658537
1224,6,0.3553719008264462,0.16666666666666669,0.21686746987951808,0.10429447852760737,0.04658901830282862,0.12152777777777778,0.16984769616348672,0.35433070866141714,0.1797752808988764,0.37681159420289845,0,0.3567073170731707
1225,6,0.28925619834710736,0.23333333333333328,0.22289156626506026,0.061349693251533735,0.03161397670549068,0.05555555555555555,0.07499518025833751,0.38582677165354307,0.11797752808988764,0.7536231884057971,0,0.2865853658536585
1226,5,0.2479338842975206,0.13333333333333336,0.22289156626506026,0.09815950920245399,0.07986688851913479,0.11805555555555555,0.19645267013688184,0.6535433070866139,0.1853932584269663,0.3188405797101448,0,0.5182926829268293
1227,6,0.2479338842975206,0.06666666666666667,0.1927710843373494,0.10122699386503067,0.0632279534109817,0.05555555555555555,0.15172546751493954,0.5354330708661417,0.12359550561797754,0.34782608695652173,0,0.27134146341463417
1228,5,0.4132231404958677,0.29333333333333333,0.20481927710843376,0.03220858895705522,0.12978369384359403,0.0798611111111111,0.21380374011953052,0.4094488188976375,0.2191011235955056,0.21739130434782616,1,0.2896341463414634
1229,7,0.1900826446280991,0.16666666666666669,0.18072289156626506,0.03680981595092024,0.044925124792013306,0.10069444444444443,0.0406786196259894,0.44881889763779537,0.10112359550561799,0.7391304347826086,0,0.2774390243902439
1230,6,0.2975206611570248,0.07333333333333332,0.18072289156626506,0.012269938650306747,0.07986688851913479,0.1111111111111111,0.11355311355311315,0.29921259842519676,0.15730337078651685,0.2318840579710144,0,0.3018292682926829
1231,5,0.2975206611570248,0.12666666666666665,0.15662650602409642,0.17177914110429449,0.07321131447587355,0.1875,0.19047619047619335,0.29133858267716484,0.2134831460674157,0.26086956521739135,0,0.35060975609756095
1232,4,0.18181818181818177,0.35666666666666663,0.024096385542168676,0.0030674846625766885,0.03826955074875208,0.024305555555555552,0.0626566416040113,0.3149606299212597,0.10112359550561799,0.4347826086956521,0,0.11890243902439024
1233,8,0.19834710743801653,0.1933333333333333,0.14457831325301204,0.08435582822085888,0.03826955074875208,0.0625,0.04299209562367423,0.23622047244094446,0.022471910112359564,0.7826086956521741,0,0.1951219512195122
1234,6,0.371900826446281,0.2733333333333333,0.21686746987951808,0.018404907975460124,0.3544093178036606,0.017361111111111112,0.20994794679005224,0.34645669291338566,0.2134831460674157,0.21739130434782616,1,0.021341463414634144
1235,6,0.25619834710743805,0.08666666666666666,0.3734939759036145,0.08742331288343558,0.054908485856905165,0.02083333333333333,0.12473491420859872,0.1732283464566926,0.20786516853932585,0.3188405797101448,0,0.3018292682926829
1236,6,0.2727272727272727,0.3466666666666666,0.006024096385542169,0.02607361963190184,0.11647254575707154,0.0798611111111111,0.15481010217852287,0.5196850393700787,0.2191011235955056,0.42028985507246386,1,0.03048780487804878
1237,7,0.18181818181818177,0.13333333333333336,0.16265060240963858,0.22852760736196318,0.044925124792013306,0.10416666666666666,0.13437439753229086,0.35433070866141714,0.12359550561797754,0.7246376811594204,0,0.3048780487804878
1238,6,0.30578512396694213,0.21333333333333332,0.6024096385542169,0.2898773006134969,0.05324459234608968,0.1111111111111111,0.20416425679583838,0.393700787401575,0.08988764044943821,0.5797101449275364,0,0.34146341463414637
1239,6,0.2975206611570248,0.12000000000000001,0.18072289156626506,0.11196319018404909,0.06655574043261232,0.12847222222222224,0.17717370348949402,0.30708661417322825,0.14606741573033705,0.1304347826086958,0,0.35365853658536583
1240,5,0.2479338842975206,0.08666666666666666,0.16265060240963858,0.2691717791411043,0.054908485856905165,0.1388888888888889,0.250433776749567,0.44094488188976344,0.07865168539325841,0.10144927536231885,0,0.31097560975609756
1241,7,0.2644628099173554,0.15999999999999998,0.16265060240963858,0.09969325153374232,0.029950083194675542,0.12499999999999999,0.0875265085791419,0.3228346456692912,0.2134831460674157,0.6666666666666667,0,0.25
1242,5,0.2727272727272727,0.12000000000000001,0.1927710843373494,0.23926380368098157,0.05823627287853578,0.10416666666666666,0.1798727588201281,0.3385826771653542,0.08426966292134831,0.4637681159420288,0,0.4146341463414634
1243,6,0.2644628099173554,0.38,0.012048192771084338,0.023006134969325156,0.09484193011647256,0.024305555555555552,0.1945247734721427,0.5748031496062991,0.25280898876404495,0.21739130434782616,1,0.042682926829268296
1244,5,0.2727272727272727,0.23333333333333328,0.2530120481927711,0.07515337423312883,0.1014975041597338,0.09722222222222221,0.19645267013688184,0.5354330708661417,0.28089887640449435,0.3623188405797102,1,0.29573170731707316
1245,5,0.30578512396694213,0.09999999999999999,0.4096385542168675,0.15950920245398773,0.0632279534109817,0.12499999999999999,0.20609215346057397,0.1968503937007875,0.08988764044943821,0.11594202898550732,0,0.2835365853658537
1246,6,0.22314049586776852,0.09333333333333334,0.11445783132530121,0.007668711656441719,0.09151414309484193,0.12152777777777778,0.11297474455369283,0.24409448818897594,0.15730337078651685,0.21739130434782616,0,0.4634146341463415
1247,5,0.2479338842975206,0.12666666666666665,0.07228915662650602,0.010736196319018405,0.05158069883527455,0.2986111111111111,0.09427414690572533,0.34645669291338566,0.10674157303370786,0.28985507246376807,0,0.23780487804878048
1248,7,0.25619834710743805,0.09333333333333334,0.22289156626506026,0.22085889570552147,0.07321131447587355,0.2013888888888889,0.23308270676691834,0.49606299212598426,0.33707865168539325,0.21739130434782616,0,0.35365853658536583
1249,6,0.25619834710743805,0.08666666666666666,0.48795180722891573,0.007668711656441719,0.21297836938435927,0.17708333333333334,0.11740890688259142,0.22834645669291298,0.09550561797752811,0.17391304347826075,0,0.2073170731707317
1250,6,0.30578512396694213,0.19999999999999996,0.1987951807228916,0.13190184049079753,0.05657237936772046,0.0625,0.14131482552535246,0.26771653543307083,0.11235955056179776,0.49275362318840576,0,0.2865853658536585
1251,6,0.14876033057851235,0.17333333333333334,0.18072289156626506,0.09662576687116564,0.048252911813643926,0.07638888888888888,0.1069982648930008,0.40157480314960603,0.15168539325842695,0.4492753623188406,0,0.19207317073170732
1252,5,0.4049586776859503,0.4666666666666667,0.30722891566265065,0.01687116564417178,0.675540765391015,0.03819444444444444,0.1758241758241752,0.20472440944881853,0.5337078651685394,0.17391304347826075,1,0.15548780487804878
1253,7,0.2148760330578512,0.06000000000000001,0.20481927710843376,0.013803680981595092,0.13643926788685526,0.1423611111111111,0.1289762868710227,0.40157480314960603,0.15168539325842695,0.2318840579710144,0,0.27439024390243905
1254,6,0.20661157024793386,0.12666666666666665,0.1746987951807229,0.17791411042944782,0.05823627287853578,0.2013888888888889,0.20647773279352322,0.3149606299212597,0.10112359550561799,0.11594202898550732,0,0.4085365853658537
1255,7,0.25619834710743805,0.16666666666666669,0.15662650602409642,0.06748466257668712,0.029950083194675542,0.15625,0.10198573356468188,0.40157480314960603,0.11797752808988764,0.4637681159420288,0,0.2865853658536585
1256,7,0.28099173553719003,0.18666666666666665,0.2771084337349398,0.023006134969325156,0.10815307820299501,0.0798611111111111,0.15866589550800114,0.5196850393700787,0.3539325842696629,0.4347826086956521,1,0.051829268292682924
1257,5,0.2148760330578512,0.13999999999999996,0.3433734939759036,0.006134969325153375,0.08485856905158069,0.048611111111111105,0.10198573356468188,0.25196850393700787,0.10674157303370786,0.21739130434782616,0,0.31097560975609756
1258,5,0.22314049586776852,0.21999999999999997,0.13253012048192772,0.06441717791411042,0.07154742096505824,0.16666666666666666,0.1443994601889358,0.3149606299212597,0.2247191011235955,0.17391304347826075,0,0.27439024390243905
1259,3,0.31404958677685946,0.2666666666666666,0.22289156626506026,0.00920245398773006,0.0415973377703827,0.01388888888888889,0.10507036822826166,0.24409448818897594,0.1797752808988764,0.34782608695652173,0,0.14939024390243902
1260,6,0.23140495867768585,0.29333333333333333,0.26506024096385544,0.17791411042944782,0.064891846921797,0.1840277777777778,0.2003084634663601,0.4094488188976375,0.1797752808988764,0.18840579710144945,0,0.5731707317073171
1261,8,0.3553719008264462,0.06000000000000001,0.26506024096385544,0.20705521472392638,0.07321131447587355,0.14583333333333334,0.26007326007325915,0.4251968503937005,0.29775280898876405,0.11594202898550732,0,0.3018292682926829
1262,5,0.31404958677685946,0.14666666666666667,0.22289156626506026,0.015337423312883437,0.12978369384359403,0.09027777777777778,0.14015808752650827,0.2755905511811019,0.15730337078651685,0.26086956521739135,0,0.4481707317073171
1263,5,0.4132231404958677,0.25999999999999995,0.29518072289156627,0.035276073619631906,0.12645590682196342,0.05555555555555555,0.21380374011953052,0.43307086614173196,0.2134831460674157,0.26086956521739135,1,0.27439024390243905
1264,6,0.2148760330578512,0.14666666666666667,0.27108433734939763,0.04447852760736197,0.3128119800332777,0.2604166666666667,0.13668787352997924,0.2204724409448815,0.09550561797752811,0.1594202898550725,0,0.3079268292682927
1265,5,0.28925619834710736,0.15999999999999998,0.1746987951807229,0.013803680981595092,0.048252911813643926,0.10763888888888888,0.1127819548872182,0.3622047244094486,0.1853932584269663,0.4057971014492754,0,0.3323170731707317
1266,6,0.2644628099173554,0.18666666666666665,0.15060240963855423,0.07822085889570553,0.009983361064891847,0.04513888888888888,0.04858299595141702,0.06299212598425141,0.20786516853932585,0.7536231884057971,0,0.17073170731707316
1267,5,0.23140495867768585,0.36666666666666664,0.0,0.0567484662576687,0.13976705490848587,0.1736111111111111,0.16329284750337436,0.3622047244094486,0.1292134831460674,0.21739130434782616,1,0.07164634146341464
1268,5,0.28099173553719003,0.07333333333333332,0.2349397590361446,0.00920245398773006,0.044925124792013306,0.10763888888888888,0.09041835357625061,0.3307086614173227,0.15730337078651685,0.3623188405797102,0,0.1524390243902439
1269,8,0.39669421487603296,0.22666666666666663,0.2349397590361446,0.018404907975460124,0.09816971713810317,0.017361111111111112,0.15519568151147212,0.4803149606299213,0.2640449438202247,0.536231884057971,1,0.009146341463414635
1270,5,0.3471074380165289,0.7333333333333333,0.12650602409638556,0.019938650306748466,0.1231281198003328,0.04513888888888888,0.1582803161750519,0.47244094488188937,0.14044943820224715,0.3623188405797102,1,0.07317073170731708
1271,8,0.28925619834710736,0.07333333333333332,0.16265060240963858,0.2039877300613497,0.07986688851913479,0.1527777777777778,0.21129747445537106,0.15748031496062964,0.10674157303370786,0.11594202898550732,0,0.32621951219512196
1272,5,0.18181818181818177,0.27999999999999997,0.0,0.012269938650306747,0.07986688851913479,0.048611111111111105,0.1420859841912474,0.48818897637795233,0.1292134831460674,0.21739130434782616,1,0.024390243902439025
1273,6,0.23966942148760328,0.16666666666666669,0.20481927710843376,0.09202453987730061,0.09650582362728787,0.11805555555555555,0.16020821283979103,0.29133858267716484,0.14606741573033705,0.18840579710144945,0,0.3597560975609756
1274,5,0.28925619834710736,0.11333333333333333,0.2349397590361446,0.08895705521472393,0.0415973377703827,0.024305555555555552,0.13668787352997924,0.34645669291338566,0.1348314606741573,0.5072463768115942,0,0.2225609756097561
1275,6,0.1735537190082645,0.13999999999999996,0.1927710843373494,0.012269938650306747,0.021630615640599003,0.05555555555555555,0.05378831694621056,0.4803149606299213,0.07303370786516854,0.5072463768115942,0,0.0823170731707317
1276,5,0.23140495867768585,0.13333333333333336,0.2530120481927711,0.1165644171779141,0.05823627287853578,0.2048611111111111,0.1640640061692693,0.3149606299212597,0.14606741573033705,0.2028985507246377,0,0.4054878048780488
1277,6,0.371900826446281,0.09333333333333334,0.20481927710843376,0.007668711656441719,0.05657237936772046,0.06597222222222222,0.10776942355889929,0.20472440944881853,0.14044943820224715,0.3188405797101448,0,0.2835365853658537
1278,5,0.2975206611570248,0.24,0.12048192771084339,0.16717791411042945,0.06655574043261232,0.14930555555555555,0.20994794679005224,0.417322834645669,0.12359550561797754,0.14492753623188404,0,0.3353658536585366
1279,7,0.49586776859504134,0.38666666666666666,0.2349397590361446,0.03987730061349694,0.1231281198003328,0.06944444444444443,0.22729901677270092,0.49606299212598426,0.2752808988764045,0.5072463768115942,1,0.10670731707317074
1280,6,0.23140495867768585,0.33333333333333326,0.0,0.024539877300613498,0.15141430948419304,0.1701388888888889,0.16059379217274028,0.6692913385826769,0.25842696629213485,0.49275362318840576,1,0.03048780487804878
1281,6,0.15702479338842973,0.11333333333333333,0.16265060240963858,0.16717791411042945,0.05158069883527455,0.0798611111111111,0.13495276653171473,0.46456692913385833,0.05056179775280899,0.4057971014492754,0,0.2835365853658537
1282,6,0.3471074380165289,0.14666666666666667,0.3795180722891567,0.015337423312883437,0.11980033277870218,0.05208333333333333,0.16907653749759177,0.44094488188976344,0.31460674157303375,0.4057971014492754,1,0.03048780487804878
1283,5,0.2148760330578512,0.3733333333333333,0.12650602409638556,0.018404907975460124,0.11980033277870218,0.04513888888888888,0.18854829381145422,0.6692913385826769,0.24719101123595505,0.26086956521739135,1,0.042682926829268296
1284,6,0.20661157024793386,0.12000000000000001,0.14457831325301204,0.10122699386503067,0.04991680532445923,0.12847222222222224,0.16753422016579833,0.590551181102362,0.2359550561797753,0.24637681159420288,0,0.39939024390243905
1285,5,0.2644628099173554,0.4033333333333333,0.0,0.019938650306748466,0.09650582362728787,0.13541666666666669,0.2080200501253131,0.6771653543307088,0.3314606741573034,0.2753623188405798,1,0.06097560975609757
1286,6,0.14876033057851235,0.06999999999999999,0.11445783132530121,0.09969325153374232,0.064891846921797,0.12152777777777778,0.14015808752650827,0.4094488188976375,0.10674157303370786,0.21739130434782616,0,0.21646341463414634
1287,5,0.3553719008264462,0.27999999999999997,0.28313253012048195,0.007668711656441719,0.04658901830282862,0.07638888888888888,0.1289762868710227,0.3700787401574801,0.11235955056179776,0.42028985507246386,0,0.3048780487804878
1288,6,0.2727272727272727,0.05333333333333333,0.15060240963855423,0.010736196319018405,0.0415973377703827,0.09374999999999999,0.0846346635820332,0.417322834645669,0.1853932584269663,0.49275362318840576,0,0.2804878048780488
1289,5,0.18181818181818177,0.15999999999999998,0.18072289156626506,0.10276073619631901,0.2745424292845258,0.15625,0.15577405051089244,0.34645669291338566,0.15168539325842695,0.2028985507246377,0,0.3353658536585366
1290,5,0.44628099173553704,0.33333333333333326,0.12048192771084339,0.03680981595092024,0.11980033277870218,0.048611111111111105,0.20994794679005224,0.38582677165354307,0.20786516853932585,0.21739130434782616,1,0.29573170731707316
1291,5,0.3223140495867768,0.30666666666666664,0.15662650602409642,0.019938650306748466,0.13311148086522465,0.07638888888888888,0.1783304414883382,0.4094488188976375,0.20786516853932585,0.24637681159420288,1,0.36890243902439024
1292,5,0.3471074380165289,0.36,0.21084337349397592,0.03374233128834356,0.1281198003327787,0.09374999999999999,0.19066898014266442,0.44881889763779537,0.2247191011235955,0.4057971014492754,1,0.06402439024390244
1293,8,0.25619834710743805,0.026666666666666658,0.21686746987951808,0.024539877300613498,0.04658901830282862,0.059027777777777776,0.0923462502409862,0.5275590551181102,0.33707865168539325,0.5652173913043479,0,0.27439024390243905
1294,5,0.2479338842975206,0.1933333333333333,0.30722891566265065,0.17177914110429449,0.05823627287853578,0.21180555555555555,0.20223636013109925,0.35433070866141714,0.12359550561797754,0.11594202898550732,0,0.29878048780487804
1295,8,0.2644628099173554,0.10666666666666665,0.1927710843373494,0.010736196319018405,0.04658901830282862,0.13194444444444445,0.09427414690572533,0.3385826771653542,0.11235955056179776,0.4637681159420288,0,0.24695121951219512
1296,8,0.28925619834710736,0.07333333333333332,0.16265060240963858,0.2039877300613497,0.07986688851913479,0.1527777777777778,0.21129747445537106,0.15748031496062964,0.10674157303370786,0.11594202898550732,0,0.32621951219512196
1297,5,0.23140495867768585,0.17333333333333334,0.12048192771084339,0.006134969325153375,0.07321131447587355,0.08680555555555555,0.12049354154617475,0.4566929133858264,0.1853932584269663,0.1594202898550725,0,0.2530487804878049
1298,5,0.2975206611570248,0.13333333333333336,0.2530120481927711,0.294478527607362,0.09484193011647256,0.18055555555555555,0.24850588008482788,0.1732283464566926,0.12359550561797754,0.1594202898550725,0,0.42378048780487804
1299,4,0.30578512396694213,0.69,0.06024096385542169,0.03834355828220859,0.1281198003327787,0.01388888888888889,0.16753422016579833,0.6299212598425195,0.2134831460674157,0.4637681159420288,1,0.012195121951219513
1300,6,0.31404958677685946,0.18666666666666665,0.18674698795180725,0.01687116564417178,0.11647254575707154,0.08680555555555555,0.19375361480624775,0.5669291338582676,0.2247191011235955,0.21739130434782616,1,0.10975609756097562
